"doy","level"
171,1.26370836343342
172,1.26370836343342
173,1.26370836343342
174,1.35549760355933
175,1.35549760355933
176,1.35549760355933
177,1.35549760355933
178,1.35549760355933
179,1.35549760355933
180,1.35549760355933
181,1.44728684368524
182,1.44728684368524
183,1.44728684368524
184,1.44728684368524
185,1.44728684368524
186,1.44728684368524
187,1.44728684368524
188,1.53907608381115
189,1.53907608381115
190,1.53907608381115
191,1.53907608381115
192,1.53907608381115
193,1.53907608381115
194,1.53907608381115
195,1.63086532393705
196,1.63086532393705
197,1.63086532393705
198,1.63086532393705
199,1.63086532393705
200,1.63086532393705
201,1.63086532393705
202,1.72265456406296
203,1.72265456406296
204,1.72265456406296
205,1.72265456406296
206,1.72265456406296
207,1.72265456406296
208,1.72265456406296
209,1.81444380418887
210,1.81444380418887
211,1.81444380418887
212,1.81444380418887
213,1.81444380418887
214,1.81444380418887
215,1.81444380418887
216,1.90623304431477
217,1.90623304431477
218,1.90623304431477
219,1.90623304431477
220,1.90623304431477
221,1.90623304431477
222,1.90623304431477
223,1.99802228444068
224,1.99802228444068
225,1.99802228444068
226,1.99802228444068
227,1.99802228444068
228,1.99802228444068
229,1.99802228444068
230,2.08981152456659
231,2.08981152456659
232,2.08981152456659
233,2.08981152456659
234,2.08981152456659
235,2.08981152456659
236,2.08981152456659
237,2.18160076469249
238,2.18160076469249
239,2.18160076469249
240,2.18160076469249
241,2.18160076469249
242,2.18160076469249
243,2.18160076469249
244,2.2733900048184
245,2.2733900048184
246,2.2733900048184
247,2.2733900048184
248,2.2733900048184
249,2.2733900048184
250,2.2733900048184
251,2.36517924494431
252,2.36517924494431
253,2.36517924494431
254,2.36517924494431
255,2.36517924494431
256,2.36517924494431
257,2.36517924494431
258,2.45696848507021
259,2.45696848507021
260,2.45696848507021
261,2.45696848507021
262,2.45696848507021
263,2.45696848507021
264,2.45696848507021
265,2.54875772519612
266,2.54875772519612
267,2.54875772519612
268,2.54875772519612
269,2.54875772519612
270,2.54875772519612
271,2.54875772519612
272,2.64054696532203
273,2.64054696532203
274,2.64054696532203
275,2.64054696532203
276,2.64054696532203
277,2.64054696532203
278,2.64054696532203
279,2.73233620544794
280,2.73233620544794
281,2.73233620544794
282,2.73233620544794
283,2.73233620544794
284,2.73233620544794
285,2.73233620544794
286,2.82412544557384
287,2.82412544557384
288,2.82412544557384
289,2.82412544557384
290,2.82412544557384
291,2.82412544557384
292,2.82412544557384
293,2.91591468569975
294,2.91591468569975
295,2.91591468569975
296,2.91591468569975
297,2.91591468569975
298,2.91591468569975
299,2.91591468569975
300,3.00770392582566
301,3.00770392582566
302,3.00770392582566
303,3.00770392582566
304,3.00770392582566
305,3.00770392582566
306,3.00770392582566
307,3.09949316595156
308,3.09949316595156
309,3.09949316595156
310,3.09949316595156
311,3.09949316595156
312,3.09949316595156
313,3.09949316595156
314,3.19128240607747
315,3.19128240607747
316,3.19128240607747
317,3.19128240607747
318,3.19128240607747
319,3.19128240607747
320,3.19128240607747
321,3.28307164620338
322,3.28307164620338
323,3.28307164620338
324,3.28307164620338
325,3.28307164620338
326,3.28307164620338
327,3.28307164620338
328,3.37486088632928
329,3.37486088632928
330,3.37486088632928
331,3.37486088632928
332,3.37486088632928
333,3.37486088632928
334,3.37486088632928
335,3.46665012645519
336,3.46665012645519
337,3.46665012645519
338,3.46665012645519
339,3.46665012645519
340,3.46665012645519
341,3.46665012645519
342,3.5584393665811
343,3.5584393665811
344,3.5584393665811
345,3.5584393665811
346,3.5584393665811
347,3.5584393665811
348,3.5584393665811
349,3.650228606707
350,3.650228606707
351,3.650228606707
352,3.650228606707
353,3.650228606707
354,3.650228606707
355,3.650228606707
356,3.74201784683291
357,3.74201784683291
358,3.74201784683291
359,3.74201784683291
360,3.74201784683291
361,3.74201784683291
362,3.74201784683291
363,3.83380708695882
364,3.83380708695882
365,3.83380708695882
